id,company_id,amount,status,created_at,paid_at
4500,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.38,paid,2019-02-15,2019-02-15
4501,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-22,
4502,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-05-06,2019-05-06
4503,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.61,paid,2019-01-14,2019-01-15
4504,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.5,paid,2019-02-12,2019-02-12
4505,cbf1c8b09cd5b549416d49d220a40cbd317f952e,102.32,paid,2019-02-15,2019-02-15
4506,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-09,2019-03-09
4507,cbf1c8b09cd5b549416d49d220a40cbd317f952e,175.73,paid,2019-01-11,2019-01-11
4508,cbf1c8b09cd5b549416d49d220a40cbd317f952e,170.57,paid,2019-05-05,2019-05-05
4509,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.55,paid,2019-03-10,2019-03-10
4510,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-19,
4511,8f642dc67fccf861548dfe1c761ce22f795e91f0,2849.05,pending_payment,2019-04-24,
4512,cbf1c8b09cd5b549416d49d220a40cbd317f952e,300.36,pending_payment,2019-01-18,
4513,cbf1c8b09cd5b549416d49d220a40cbd317f952e,372.72,pending_payment,2019-05-03,
4514,cbf1c8b09cd5b549416d49d220a40cbd317f952e,237.86,paid,2019-04-11,2019-04-11
4515,cbf1c8b09cd5b549416d49d220a40cbd317f952e,131.06,paid,2019-01-08,2019-01-08
4516,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1640.59,pending_payment,2019-01-05,
4517,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.37,voided,2019-03-14,
4518,cbf1c8b09cd5b549416d49d220a40cbd317f952e,90.91,paid,2019-02-03,2019-02-03
4519,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.27,paid,2019-03-21,2019-03-21
4520,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.88,paid,2019-04-29,2019-04-29
4521,8f642dc67fccf861548dfe1c761ce22f795e91f0,999.0,pending_payment,2019-01-20,
4522,cbf1c8b09cd5b549416d49d220a40cbd317f952e,155.06,paid,2019-04-30,2019-04-30
4523,cbf1c8b09cd5b549416d49d220a40cbd317f952e,178.83,paid,2019-02-28,2019-02-28
4524,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.66,paid,2019-02-01,2019-02-01
4525,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.29,paid,2019-02-11,2019-02-11
4526,cbf1c8b09cd5b549416d49d220a40cbd317f952e,32.29,paid,2019-03-05,2019-03-05
4527,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.2,paid,2019-01-05,2019-01-05
4528,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.68,paid,2019-03-17,2019-03-17
4529,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.67,paid,2019-02-26,2019-02-26
4530,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.48,paid,2019-03-24,2019-03-24
4531,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.69,paid,2019-01-16,2019-01-16
4532,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.64,paid,2019-05-04,2019-05-04
4533,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.0,paid,2019-05-02,2019-05-02
4534,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-01-16,2019-01-16
4535,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.81,voided,2019-01-14,
4536,cbf1c8b09cd5b549416d49d220a40cbd317f952e,24.89,paid,2019-04-07,2019-04-07
4537,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-09,
4538,cbf1c8b09cd5b549416d49d220a40cbd317f952e,195.0,paid,2019-02-12,2019-02-12
4539,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.0,paid,2019-03-18,2019-03-18
4540,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.94,paid,2019-03-10,2019-03-10
4541,cbf1c8b09cd5b549416d49d220a40cbd317f952e,199.84,refunded,2019-03-05,2019-03-05
4542,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.33,paid,2019-05-16,2019-05-16
4543,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-24,
4544,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.32,pending_payment,2019-05-19,
4545,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-17,
4546,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-13,
4547,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.25,paid,2019-01-10,2019-01-10
4548,cbf1c8b09cd5b549416d49d220a40cbd317f952e,115.92,pending_payment,2019-03-29,
4549,cbf1c8b09cd5b549416d49d220a40cbd317f952e,203.21,voided,2019-05-06,
4550,cbf1c8b09cd5b549416d49d220a40cbd317f952e,137.64,paid,2019-04-18,2019-04-18
4551,cbf1c8b09cd5b549416d49d220a40cbd317f952e,293.58,paid,2019-02-15,2019-02-15
4552,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.49,paid,2019-02-25,2019-02-25
4553,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-06,
4554,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.1,paid,2019-01-28,2019-01-28
4555,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.1,pending_payment,2019-04-18,
4556,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.75,voided,2019-02-20,
4557,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.0,paid,2019-01-24,2019-01-24
4558,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.0,voided,2019-05-12,
4559,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.24,paid,2019-05-09,2019-05-09
4560,cbf1c8b09cd5b549416d49d220a40cbd317f952e,169.45,paid,2019-02-13,2019-02-13
4561,cbf1c8b09cd5b549416d49d220a40cbd317f952e,250.3,paid,2019-02-08,2019-02-08
4562,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-08,
4563,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.6,paid,2019-03-17,2019-03-17
4564,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.16,paid,2019-02-03,2019-02-03
4565,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.63,paid,2019-02-16,2019-02-16
4566,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.43,paid,2019-04-24,2019-04-24
4567,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.24,paid,2019-05-14,2019-05-14
4568,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.71,paid,2019-01-10,2019-01-10
4569,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-21,2019-03-21
4570,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-19,
4571,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.88,paid,2019-01-26,2019-01-26
4572,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-02,2019-03-02
4573,cbf1c8b09cd5b549416d49d220a40cbd317f952e,104.8,voided,2019-02-03,
4574,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-16,
4575,cbf1c8b09cd5b549416d49d220a40cbd317f952e,118.44,paid,2019-01-19,2019-01-19
4576,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.5,paid,2019-05-17,2019-05-17
4577,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-02,
4578,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.39,paid,2019-05-03,2019-05-03
4579,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.45,pending_payment,2019-03-27,
4580,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-19,
4581,cbf1c8b09cd5b549416d49d220a40cbd317f952e,107.13,paid,2019-01-16,2019-01-16
4582,cbf1c8b09cd5b549416d49d220a40cbd317f952e,37.06,paid,2019-02-10,2019-02-10
4583,cbf1c8b09cd5b549416d49d220a40cbd317f952e,267.91,paid,2019-01-02,2019-01-02
4584,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.25,paid,2019-01-20,2019-01-20
4585,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-14,
4586,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.72,paid,2019-04-15,2019-04-15
4587,cbf1c8b09cd5b549416d49d220a40cbd317f952e,90.74,paid,2019-02-15,2019-02-15
4588,cbf1c8b09cd5b549416d49d220a40cbd317f952e,205.74,voided,2019-02-22,
4589,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.62,paid,2019-02-14,2019-02-14
4590,cbf1c8b09cd5b549416d49d220a40cbd317f952e,154.6,paid,2019-04-17,2019-04-17
4591,cbf1c8b09cd5b549416d49d220a40cbd317f952e,234.73,paid,2019-03-07,2019-03-07
4592,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-03,2019-04-03
4593,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-10,
4594,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.53,paid,2019-03-28,2019-03-28
4595,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.38,paid,2019-03-14,2019-03-14
4596,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-06,
4597,cbf1c8b09cd5b549416d49d220a40cbd317f952e,37.92,pending_payment,2019-03-09,
4598,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.13,paid,2019-04-30,2019-04-30
4599,cbf1c8b09cd5b549416d49d220a40cbd317f952e,199.45,pending_payment,2019-04-02,
4600,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.58,paid,2019-05-09,2019-05-09
4601,cbf1c8b09cd5b549416d49d220a40cbd317f952e,193.71,paid,2019-03-27,2019-03-27
4602,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.84,paid,2019-02-27,2019-02-27
4603,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.62,voided,2019-03-06,
4604,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.21,voided,2019-04-26,
4605,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.29,paid,2019-02-06,2019-02-06
4606,cbf1c8b09cd5b549416d49d220a40cbd317f952e,319.51,paid,2019-01-24,2019-01-24
4607,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.64,paid,2019-05-14,2019-05-14
4608,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.21,paid,2019-01-13,2019-01-13
4609,8f642dc67fccf861548dfe1c761ce22f795e91f0,22818.0,paid,2019-03-17,2019-03-17
4610,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.49,paid,2019-02-08,2019-02-08
4611,cbf1c8b09cd5b549416d49d220a40cbd317f952e,203.5,voided,2019-02-06,
4612,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.0,paid,2019-01-08,2019-01-08
4613,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-13,
4614,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.82,paid,2019-03-28,2019-03-28
4615,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.23,pending_payment,2019-04-20,
4616,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-16,
4617,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-29,
4618,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-05,
4619,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.29,voided,2019-03-28,
4620,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.63,paid,2019-02-11,2019-02-11
4621,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.08,paid,2019-04-22,2019-04-22
4622,cbf1c8b09cd5b549416d49d220a40cbd317f952e,37.83,paid,2019-03-03,2019-03-03
4623,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.43,paid,2019-03-08,2019-03-09
4624,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.13,paid,2019-01-20,2019-01-20
4625,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.52,paid,2019-04-01,2019-04-01
4626,cbf1c8b09cd5b549416d49d220a40cbd317f952e,322.26,voided,2019-01-25,
4627,cbf1c8b09cd5b549416d49d220a40cbd317f952e,32.92,paid,2019-03-22,2019-03-22
4628,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-04,
4629,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-15,
4630,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-19,
4631,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-13,
4632,cbf1c8b09cd5b549416d49d220a40cbd317f952e,90.12,paid,2019-04-08,2019-04-08
4633,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.35,pending_payment,2019-04-12,
4634,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.5,voided,2019-05-05,
4635,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.24,paid,2019-03-27,2019-03-28
4636,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.53,voided,2019-03-27,
4637,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.4,pending_payment,2019-04-03,
4638,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-27,
4639,cbf1c8b09cd5b549416d49d220a40cbd317f952e,215.78,paid,2019-03-05,2019-03-05
4640,cbf1c8b09cd5b549416d49d220a40cbd317f952e,145.02,paid,2019-01-16,2019-01-16
4641,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.21,paid,2019-01-06,2019-01-06
4642,cbf1c8b09cd5b549416d49d220a40cbd317f952e,81.06,pending_payment,2019-05-04,
4643,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-25,
4644,cbf1c8b09cd5b549416d49d220a40cbd317f952e,306.76,paid,2019-04-23,2019-04-24
4645,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.59,paid,2019-02-03,2019-02-03
4646,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.51,voided,2019-04-13,
4647,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-22,
4648,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.49,voided,2019-01-31,
4649,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.4,voided,2019-04-09,
4650,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.25,paid,2019-03-06,2019-03-06
4651,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.53,paid,2019-01-27,2019-01-27
4652,cbf1c8b09cd5b549416d49d220a40cbd317f952e,161.27,pending_payment,2019-03-16,
4653,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.0,paid,2019-03-28,2019-03-28
4654,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.0,paid,2019-05-20,2019-05-20
4655,cbf1c8b09cd5b549416d49d220a40cbd317f952e,158.53,paid,2019-01-02,2019-01-02
4656,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.56,pending_payment,2019-01-14,
4657,cbf1c8b09cd5b549416d49d220a40cbd317f952e,15.32,voided,2019-02-14,
4658,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.49,voided,2019-02-21,
4659,cbf1c8b09cd5b549416d49d220a40cbd317f952e,102.55,pending_payment,2019-03-16,
4660,cbf1c8b09cd5b549416d49d220a40cbd317f952e,165.2,paid,2019-01-19,2019-01-20
4661,cbf1c8b09cd5b549416d49d220a40cbd317f952e,119.89,paid,2019-01-19,2019-01-19
4662,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.54,paid,2019-04-24,2019-04-24
4663,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-17,
4664,cbf1c8b09cd5b549416d49d220a40cbd317f952e,133.23,paid,2019-04-06,2019-04-06
4665,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-14,
4666,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-09,
4667,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.65,paid,2019-03-19,2019-03-19
4668,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.06,voided,2019-03-19,
4669,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.56,pending_payment,2019-04-07,
4670,cbf1c8b09cd5b549416d49d220a40cbd317f952e,187.45,pre_authorized,2019-05-20,
4671,cbf1c8b09cd5b549416d49d220a40cbd317f952e,403.92,paid,2019-01-31,2019-01-31
4672,cbf1c8b09cd5b549416d49d220a40cbd317f952e,32.14,paid,2019-03-08,2019-03-08
4673,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-10,
4674,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.56,pending_payment,2019-04-07,
4675,cbf1c8b09cd5b549416d49d220a40cbd317f952e,25.6,voided,2019-03-28,
4676,cbf1c8b09cd5b549416d49d220a40cbd317f952e,147.5,paid,2019-04-28,2019-04-28
4677,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-13,
4678,cbf1c8b09cd5b549416d49d220a40cbd317f952e,102.09,paid,2019-01-25,2019-01-25
4679,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.64,paid,2019-01-01,2019-01-01
4680,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-02-23,2019-02-24
4681,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.25,paid,2019-04-16,2019-04-16
4682,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.45,paid,2019-02-25,2019-02-25
4683,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.09,paid,2019-05-18,2019-05-18
4684,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.03,paid,2019-03-25,2019-03-25
4685,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.28,paid,2019-01-26,2019-01-26
4686,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.63,refunded,2019-01-21,2019-01-21
4687,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.83,paid,2019-04-21,2019-04-21
4688,cbf1c8b09cd5b549416d49d220a40cbd317f952e,218.87,paid,2019-01-20,2019-01-21
4689,cbf1c8b09cd5b549416d49d220a40cbd317f952e,116.17,paid,2019-04-11,2019-04-12
4690,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-30,
4691,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.26,pending_payment,2019-04-24,
4692,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-21,2019-04-21
4693,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-03-10,2019-03-10
4694,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-04-27,
4695,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.02,paid,2019-04-29,2019-04-29
4696,cbf1c8b09cd5b549416d49d220a40cbd317f952e,177.71,paid,2019-05-06,2019-05-06
4697,cbf1c8b09cd5b549416d49d220a40cbd317f952e,244.21,paid,2019-02-26,2019-02-26
4698,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-09,
4699,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.38,pending_payment,2019-04-27,
4700,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-18,
4701,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.05,paid,2019-03-20,2019-03-20
4702,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-12,
4703,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.7,paid,2019-03-30,2019-03-30
4704,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-17,
4705,cbf1c8b09cd5b549416d49d220a40cbd317f952e,250.15,paid,2019-05-14,2019-05-14
4706,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.4,paid,2019-03-12,2019-03-12
4707,cbf1c8b09cd5b549416d49d220a40cbd317f952e,206.42,paid,2019-04-14,2019-04-14
4708,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.53,paid,2019-01-29,2019-01-29
4709,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-19,
4710,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.55,voided,2019-01-02,
4711,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.3,paid,2019-02-05,2019-02-05
4712,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.5,paid,2019-03-10,2019-03-10
4713,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.1,paid,2019-01-13,2019-01-13
4714,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.98,paid,2019-01-04,2019-01-04
4715,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.07,paid,2019-01-29,2019-01-30
4716,cbf1c8b09cd5b549416d49d220a40cbd317f952e,14.67,pending_payment,2019-05-08,
4717,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-11,
4718,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.15,paid,2019-01-11,2019-01-11
4719,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-16,
4720,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.56,voided,2019-05-14,
4721,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.48,pending_payment,2019-01-19,
4722,cbf1c8b09cd5b549416d49d220a40cbd317f952e,116.55,paid,2019-02-05,2019-02-05
4723,cbf1c8b09cd5b549416d49d220a40cbd317f952e,313.81,pending_payment,2019-05-18,
4724,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.17,voided,2019-03-15,
4725,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.19,paid,2019-02-24,2019-02-24
4726,cbf1c8b09cd5b549416d49d220a40cbd317f952e,90.33,voided,2019-02-22,
4727,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.0,pending_payment,2019-04-27,
4728,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.71,voided,2019-03-18,
4729,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.2,paid,2019-02-12,2019-02-12
4730,cbf1c8b09cd5b549416d49d220a40cbd317f952e,248.87,paid,2019-02-05,2019-02-05
4731,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.19,paid,2019-02-17,2019-02-17
4732,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.7,voided,2019-04-12,
4733,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-13,
4734,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.82,paid,2019-02-25,2019-02-25
4735,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.96,voided,2019-05-03,
4736,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.78,voided,2019-05-17,
4737,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.21,paid,2019-04-22,2019-04-22
4738,cbf1c8b09cd5b549416d49d220a40cbd317f952e,864.79,paid,2019-01-17,2019-01-17
4739,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-04,
4740,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.24,paid,2019-03-20,2019-03-20
4741,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.59,paid,2019-02-18,2019-02-18
4742,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.0,pre_authorized,2019-04-12,
4743,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-03,
4744,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-17,
4745,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.8,paid,2019-02-25,2019-02-25
4746,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.63,paid,2019-04-13,2019-04-13
4747,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.49,paid,2019-05-07,2019-05-08
4748,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.83,paid,2019-04-02,2019-04-02
4749,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.44,voided,2019-01-21,
4750,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.28,paid,2019-05-19,2019-05-19
4751,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.0,paid,2019-03-23,2019-03-23
4752,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.48,voided,2019-04-03,
4753,cbf1c8b09cd5b549416d49d220a40cbd317f952e,165.51,paid,2019-02-20,2019-02-20
4754,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-24,
4755,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.05,paid,2019-04-22,2019-04-22
4756,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.06,paid,2019-05-19,2019-05-19
4757,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-25,
4758,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.52,paid,2019-01-14,2019-01-14
4759,cbf1c8b09cd5b549416d49d220a40cbd317f952e,152.82,pending_payment,2019-01-11,
4760,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-05,2019-04-05
4761,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.84,paid,2019-02-20,2019-02-21
4762,cbf1c8b09cd5b549416d49d220a40cbd317f952e,333.51,paid,2019-05-15,2019-05-15
4763,cbf1c8b09cd5b549416d49d220a40cbd317f952e,166.11,paid,2019-01-09,2019-01-10
4764,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-04-11,
4765,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.82,paid,2019-01-31,2019-01-31
4766,cbf1c8b09cd5b549416d49d220a40cbd317f952e,128.73,paid,2019-05-17,2019-05-17
4767,8f642dc67fccf861548dfe1c761ce22f795e91f0,11969.0,pending_payment,2019-03-19,
4768,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.63,paid,2019-04-30,2019-04-30
4769,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.59,pending_payment,2019-01-22,
4770,cbf1c8b09cd5b549416d49d220a40cbd317f952e,245.2,pending_payment,2019-04-13,
4771,8f642dc67fccf861548dfe1c761ce22f795e91f0,549.0,pending_payment,2019-02-05,
4772,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.07,paid,2019-05-06,2019-05-06
4773,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.25,paid,2019-03-21,2019-03-21
4774,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.31,pending_payment,2019-04-30,
4775,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.11,pending_payment,2019-04-21,
4776,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.45,paid,2019-01-26,2019-01-26
4777,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.4,paid,2019-01-07,2019-01-07
